"Geneid"	"Length"	"gene_name"	"description"	"time_effect_donor7"	"time_effect_donor13"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"ENSG00000159840"	3482	"ZYX"	"zyxin "	-1.075423	1.122894	6.351619	2.746792	0.07678178	0.1033749
"ENSG00000104691"	3217	"UBXN8"	"UBX domain protein 8 "	0.2780189	-0.3348598	3.534386	2.745841	0.07679954	0.1033923
"ENSG00000179933"	3676	"C14orf119"	"chromosome 14 open reading frame 119 "	0.3589382	0.1732477	6.21138	2.745696	0.07680928	0.1033988
"ENSG00000275832"	8133	"ARHGAP23"	"Rho GTPase activating protein 23 "	-0.5356944	0.5393563	3.937061	2.74549	0.07686927	0.103473
"ENSG00000207523"	133	"SNORA66"	"small nucleolar RNA, H/ACA box 66 "	0.1728722	-1.522	-3.178491	2.742047	0.07710109	0.1037784
"ENSG00000075826"	7938	"SEC31B"	"SEC31 homolog B, COPII coat complex component "	0.3137669	-0.8446223	2.435265	2.741909	0.07711038	0.1037843
"ENSG00000166206"	13886	"GABRB3"	"gamma-aminobutyric acid type A receptor beta3 subunit "	0.7805388	0.1958926	0.8768232	2.741732	0.07712232	0.1037938
"ENSG00000106460"	13867	"TMEM106B"	"transmembrane protein 106B "	0.4569991	-0.5613408	6.149036	2.741594	0.07713168	0.1037998
"ENSG00000100429"	4951	"HDAC10"	"histone deacetylase 10 "	-0.3347015	-1.026461	0.02764771	2.741205	0.07715792	0.1038285
"ENSG00000278212"	1265	"AC134878.2"	"MAFF interacting protein (pseudogene)"	-1.823594	0.1335665	-3.51815	2.740614	0.07719783	0.1038688
"ENSG00000188177"	11803	"ZC3H6"	"zinc finger CCCH-type containing 6 "	-0.410783	-0.5734146	3.795899	2.740604	0.0771985	0.1038688
"ENSG00000188343"	7423	"FAM92A"	"family with sequence similarity 92 member A "	-0.2082597	-0.3277728	4.633359	2.73986	0.07720253	0.1038688
"ENSG00000198839"	4014	"ZNF277"	"zinc finger protein 277 "	0.412961	-0.1686261	4.096892	2.738419	0.07730495	0.1039999
"ENSG00000279500"	1565	"AC108704.2"	"novel transcript"	-0.1252662	-1.72234	-1.632658	2.737033	0.07744003	0.104175
"ENSG00000239900"	7111	"ADSL"	"adenylosuccinate lyase "	0.08610842	-0.566634	3.364299	2.73639	0.07745408	0.1041873
"ENSG00000183496"	4364	"MEX3B"	"mex-3 RNA binding family member B "	0.1374484	0.7546704	0.8273399	2.735316	0.07753959	0.1042957
"ENSG00000115806"	5340	"GORASP2"	"golgi reassembly stacking protein 2 "	-0.572071	0.3065505	6.715622	2.734414	0.07761768	0.1043941
"ENSG00000067167"	3878	"TRAM1"	"translocation associated membrane protein 1 "	0.3681555	0.4708796	8.64844	2.73413	0.07763699	0.1044135
"ENSG00000205758"	6177	"CRYZL1"	"crystallin zeta like 1 "	0.1142127	-0.5785239	4.200584	2.733104	0.07770674	0.1045006
"ENSG00000114867"	8257	"EIF4G1"	"eukaryotic translation initiation factor 4 gamma 1 "	-0.7013386	0.4275167	8.544419	2.7317	0.07780226	0.1046225
"ENSG00000175602"	1524	"CCDC85B"	"coiled-coil domain containing 85B "	-0.2755519	2.766689	0.6763985	2.731488	0.07781667	0.1046304
"ENSG00000135862"	8406	"LAMC1"	"laminin subunit gamma 1 "	0.3484529	-0.2020895	11.12125	2.730788	0.07781808	0.1046304
"ENSG00000184530"	1530	"C6orf58"	"chromosome 6 open reading frame 58 "	0.8131912	-0.8009039	-1.566485	2.727736	0.07804393	0.1049274
"ENSG00000079805"	13443	"DNM2"	"dynamin 2 "	-0.3144198	0.5211404	5.784786	2.727323	0.07810087	0.1049973
"ENSG00000159363"	5253	"ATP13A2"	"ATPase cation transporting 13A2 "	-0.5773248	0.8960211	2.49515	2.727047	0.07811976	0.105016
"ENSG00000157653"	2290	"C9orf43"	"chromosome 9 open reading frame 43 "	0.5714649	0.8682935	-0.8625032	2.726526	0.07812578	0.1050175
"ENSG00000272221"	1207	"AL645933.2"	"novel transcript"	0.686626	-0.05191008	-1.728375	2.725307	0.07819249	0.1051005
"ENSG00000255874"	6265	"LINC00346"	"long intergenic non-protein coding RNA 346 "	-0.5479789	-0.0250866	2.294616	2.725135	0.07821353	0.1051221
"ENSG00000226396"	455	"AL031727.1"	"ribosomal protein S14 (RPS14) pseudogene"	-0.7107982	-1.290799	-2.609298	2.725526	0.07822381	0.1051275
"ENSG00000151779"	8948	"NBAS"	"neuroblastoma amplified sequence "	0.2602831	-0.4656546	5.697542	2.725473	0.07822748	0.1051275
"ENSG00000157191"	5559	"NECAP2"	"NECAP endocytosis associated 2 "	0.02926067	0.583333	5.198355	2.724594	0.0782877	0.1052017
"ENSG00000099385"	4398	"BCL7C"	"BCL tumor suppressor 7C "	-0.173647	0.6280678	2.916793	2.724492	0.07829469	0.1052045
"ENSG00000196405"	10621	"EVL"	"Enah/Vasp-like "	0.4605918	0.4145285	4.149523	2.724136	0.07831907	0.1052305
"ENSG00000198162"	9667	"MAN1A2"	"mannosidase alpha class 1A member 2 "	-0.2219981	-0.6779266	6.666016	2.723833	0.07833988	0.1052518
"ENSG00000263916"	483	"AC100778.2"	"novel transcript, sense intronic to C18orf32"	1.295987	-0.5728078	-2.974579	2.723638	0.0783532	0.105263
"ENSG00000155085"	10098	"AK9"	"adenylate kinase 9 "	-0.04585681	0.6155646	2.333875	2.722587	0.07837897	0.105291
"ENSG00000169359"	10040	"SLC33A1"	"solute carrier family 33 member 1 "	0.6153583	0.4406373	4.439695	2.722842	0.07840784	0.1053231
"ENSG00000101997"	2516	"CCDC22"	"coiled-coil domain containing 22 "	-0.1334037	0.9049881	1.491961	2.721717	0.07848514	0.1054202
"ENSG00000167767"	4350	"KRT80"	"keratin 80 "	-0.420252	1.619602	-3.817455	2.72118	0.07852201	0.1054631
"ENSG00000272556"	10334	"GTF2IP13"	"general transcription factor IIi pseudogene 13 "	-0.5852732	-0.5195684	1.040415	2.720785	0.07853308	0.1054712
"ENSG00000130731"	1830	"METTL26"	"methyltransferase like 26 "	-0.1816008	1.513112	2.319182	2.720925	0.07853954	0.1054732
"ENSG00000119547"	16234	"ONECUT2"	"one cut homeobox 2 "	0.1974524	1.620454	-1.716348	2.720481	0.07857008	0.1055075
"ENSG00000147144"	5318	"CCDC120"	"coiled-coil domain containing 120 "	0.5028263	0.7842357	0.4384982	2.720245	0.07858634	0.1055227
"ENSG00000133612"	11032	"AGAP3"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 "	-0.08581996	0.849314	3.804132	2.719573	0.07863257	0.1055781
"ENSG00000130313"	2847	"PGLS"	"6-phosphogluconolactonase "	0.09088305	1.277117	3.765225	2.718757	0.07868881	0.1056469
"ENSG00000141002"	7967	"TCF25"	"transcription factor 25 "	-0.8273947	0.5213787	5.88825	2.718461	0.07870918	0.1056675
"ENSG00000124216"	1686	"SNAI1"	"snail family transcriptional repressor 1 "	-0.5752172	1.702611	2.284564	2.71838	0.07871481	0.1056684
"ENSG00000273796"	561	"BX322562.1"	"novel transcript"	1.290445	1.534788	-3.560345	2.718265	0.07872268	0.1056723
"ENSG00000272040"	1167	"AC010245.2"	"novel transcript"	0.8985662	0.2516143	-1.511314	2.717748	0.07874853	0.1057002
"ENSG00000206077"	4840	"ZDHHC11B"	"zinc finger DHHC-type containing 11B "	-0.03611314	1.744214	-3.456524	2.716767	0.07882601	0.1057975
"ENSG00000230305"	365	"AC004980.3"	"postmeiotic segregation increased 2-like 5 (PMS2L5) pseudogene"	-0.5381327	-0.949462	-2.673114	2.715999	0.07883262	0.1057988
"ENSG00000152443"	5484	"ZNF776"	"zinc finger protein 776 "	0.3378789	-0.3450052	3.787311	2.715937	0.07883692	0.1057988
"ENSG00000119013"	1103	"NDUFB3"	"NADH:ubiquinone oxidoreductase subunit B3 "	0.3459757	0.2919326	5.518068	2.715706	0.07888752	0.1058571
"ENSG00000178971"	8566	"CTC1"	"CST telomere replication complex component 1 "	-0.2707188	-0.3844675	3.641323	2.715117	0.07889357	0.1058571
"ENSG00000204104"	4617	"TRAF3IP1"	"TRAF3 interacting protein 1 "	-0.7077001	-0.07362108	4.884898	2.715764	0.07889535	0.1058571
"ENSG00000162415"	6046	"ZSWIM5"	"zinc finger SWIM-type containing 5 "	-0.7651161	-0.6738608	-0.4047941	2.715691	0.07890037	0.1058571
"ENSG00000088970"	5207	"KIZ"	"kizuna centrosomal protein "	0.5008725	0.1686313	4.025411	2.715571	0.07890865	0.1058615
"ENSG00000285205"	4588	"AL121612.2"	"novel transcript"	0.7610872	0.9828279	-2.34045	2.714538	0.0789801	0.1059506
"ENSG00000167981"	5524	"ZNF597"	"zinc finger protein 597 "	0.4359665	-0.008805669	2.287339	2.713276	0.07902093	0.1059987
"ENSG00000203644"	910	"AC083799.1"	"novel transcript, sense intronic to TMCC1"	0.1879859	0.7918826	1.497828	2.712362	0.07913076	0.1061393
"ENSG00000136514"	1554	"RTP4"	"receptor transporter protein 4 "	0.8334882	0.2168489	-0.9607976	2.712	0.07915581	0.1061662
"ENSG00000103154"	2520	"NECAB2"	"N-terminal EF-hand calcium binding protein 2 "	-0.7313651	-1.276351	-3.207823	2.711167	0.07921364	0.106237
"ENSG00000117877"	3661	"CD3EAP"	"CD3e molecule associated protein "	-1.066887	-0.04864846	2.974816	2.710524	0.07925822	0.10629
"ENSG00000144231"	5226	"POLR2D"	"RNA polymerase II subunit D "	0.5844727	-0.06469463	5.540447	2.710361	0.07926956	0.1062985
"ENSG00000241170"	1532	"AP001992.1"	"ribosomal protein L31 (RPL31) pseudogene"	-1.079363	-0.9085812	-1.363233	2.709494	0.07932977	0.1063725
"ENSG00000112697"	5123	"TMEM30A"	"transmembrane protein 30A "	0.5272983	-0.4729329	8.026112	2.708725	0.07938328	0.1064375
"ENSG00000259943"	1541	"AL050341.2"	"novel transcript, antisense to ZMPSTE24"	0.8044344	0.3901045	0.9398675	2.707568	0.07946377	0.1065387
"ENSG00000116670"	3324	"MAD2L2"	"mitotic arrest deficient 2 like 2 "	-0.6109732	0.6678466	2.026082	2.70747	0.07947061	0.1065411
"ENSG00000168918"	8681	"INPP5D"	"inositol polyphosphate-5-phosphatase D "	-0.5655417	-1.459936	-3.785396	2.707364	0.07947796	0.1065442
"ENSG00000280367"	3386	"AP002364.1"	"novel transcript"	0.5750638	-1.197532	-2.995243	2.706445	0.07952064	0.1065947
"ENSG00000031698"	3836	"SARS"	"seryl-tRNA synthetase "	0.06584685	0.7566277	7.464593	2.704856	0.07965282	0.1067651
"ENSG00000163161"	8422	"ERCC3"	"ERCC excision repair 3, TFIIH core complex helicase subunit "	-0.2406661	-0.214266	5.17981	2.703485	0.07970202	0.1068243
"ENSG00000118046"	8639	"STK11"	"serine/threonine kinase 11 "	0.0220313	0.9693402	4.095178	2.703842	0.0797236	0.1068465
"ENSG00000219200"	1789	"RNASEK"	"ribonuclease K "	0.3588961	0.755674	1.076719	2.70367	0.07973563	0.1068558
"ENSG00000121900"	1417	"TMEM54"	"transmembrane protein 54 "	-0.6358102	1.426427	0.07101178	2.702429	0.07982236	0.1069653
"ENSG00000240356"	2128	"RPL23AP7"	"ribosomal protein L23a pseudogene 7 "	-0.2078628	-0.41899	3.607937	2.701043	0.07987283	0.1070262
"ENSG00000186446"	3910	"ZNF501"	"zinc finger protein 501 "	0.5061954	-0.3472078	1.570504	2.700791	0.07989047	0.107043
"ENSG00000149451"	5834	"ADAM33"	"ADAM metallopeptidase domain 33 "	0.4696212	-0.6944914	4.56999	2.701114	0.07991444	0.1070684
"ENSG00000182670"	15883	"TTC3"	"tetratricopeptide repeat domain 3 "	0.1301038	-0.5360127	8.337054	2.700496	0.07995772	0.1071196
"ENSG00000165506"	2963	"DNAAF2"	"dynein axonemal assembly factor 2 "	0.25348	-0.4923471	2.962538	2.699243	0.07999899	0.1071681
"ENSG00000264107"	492	"AC138207.2"	"novel transcript, antisense to NF1"	0.5410444	1.429842	-2.83735	2.699641	0.08001763	0.1071863
"ENSG00000180488"	10128	"MIGA1"	"mitoguardin 1 "	-0.1307566	-0.6606068	5.12059	2.699353	0.08003788	0.1072066
"ENSG00000285410"	5926	"GABPB1-IT1"	"GABPB1 intronic transcript "	0.3528495	-0.4172604	3.050369	2.697297	0.08013602	0.1073313
"ENSG00000157349"	4522	"DDX19B"	"DEAD-box helicase 19B "	0.05463431	0.5258785	3.319991	2.696567	0.08018691	0.1073926
"ENSG00000075407"	13190	"ZNF37A"	"zinc finger protein 37A "	-0.07910812	-0.6423042	5.813024	2.696837	0.08021458	0.1074229
"ENSG00000128016"	2010	"ZFP36"	"ZFP36 ring finger protein "	0.04702622	1.308586	4.999221	2.696688	0.08022502	0.1074301
"ENSG00000230847"	679	"OCLNP1"	"OCLN pseudogene 1 "	-1.138552	-0.9761776	-4.244366	2.695371	0.08031771	0.1075474
"ENSG00000134490"	5193	"TMEM241"	"transmembrane protein 241 "	0.3522046	0.1547625	2.820565	2.694468	0.08033464	0.1075633
"ENSG00000167625"	4271	"ZNF526"	"zinc finger protein 526 "	0.1695863	0.5117176	3.346779	2.693756	0.08038484	0.1076237
"ENSG00000266265"	2942	"KLF14"	"Kruppel like factor 14 "	0.09084634	1.476731	-2.27449	2.69395	0.08041778	0.107661
"ENSG00000204435"	2933	"CSNK2B"	"casein kinase 2 beta "	-1.00006	0.1007609	2.081458	2.691312	0.080604	0.1079035
"ENSG00000142632"	3745	"ARHGEF19"	"Rho guanine nucleotide exchange factor 19 "	0.2938028	0.8284562	0.6165791	2.690749	0.08064379	0.1079499
"ENSG00000241990"	1093	"PRR34-AS1"	"PRR34 antisense RNA 1 "	-0.2929881	0.4773287	1.502955	2.688601	0.08074913	0.1080841
"ENSG00000232412"	326	"AL121601.1"	""	1.590701	0.750579	-3.24018	2.688974	0.08076939	0.1081044
"ENSG00000183258"	4536	"DDX41"	"DEAD-box helicase 41 "	-0.0780132	0.8901194	5.047868	2.685369	0.08102513	0.1084398
"ENSG00000182552"	2776	"RWDD4"	"RWD domain containing 4 "	0.3921287	0.009280833	4.381889	2.683432	0.08111619	0.1085548
"ENSG00000204396"	3638	"VWA7"	"von Willebrand factor A domain containing 7 "	-1.106974	-1.726809	-4.474443	2.682862	0.08120352	0.1086648
"ENSG00000123870"	2029	"ZNF137P"	"zinc finger protein 137, pseudogene "	-0.02269534	-1.054028	1.030869	2.682296	0.08124383	0.1087119
"ENSG00000166435"	9086	"XRRA1"	"X-ray radiation resistance associated 1 "	-0.4135455	-0.1379109	3.014296	2.681401	0.08126089	0.1087278
"ENSG00000212694"	4132	"LINC01089"	"long intergenic non-protein coding RNA 1089 "	0.8080409	-0.007161461	1.486569	2.68191	0.08127134	0.1087349
"ENSG00000170485"	12491	"NPAS2"	"neuronal PAS domain protein 2 "	0.2615974	0.7169831	4.634348	2.681583	0.08129469	0.1087593
"ENSG00000143125"	1338	"PROK1"	"prokineticin 1 "	1.539695	0.6865306	-4.858558	2.681362	0.08131042	0.1087735
"ENSG00000044115"	8830	"CTNNA1"	"catenin alpha 1 "	-0.3076609	-0.0197921	8.059617	2.680342	0.08133641	0.1088014
"ENSG00000177425"	11668	"PAWR"	"pro-apoptotic WT1 regulator "	0.6931066	0.6517419	3.6936	2.680141	0.08139752	0.1088763
"ENSG00000230532"	483	"AC091133.1"	"novel transcript"	-0.7034109	-0.8524085	-0.2863041	2.677832	0.0815626	0.1090902
"ENSG00000245975"	1396	"AC090515.2"	""	1.204842	1.05283	-3.035107	2.677725	0.08157028	0.1090935
"ENSG00000248636"	1013	"AC002070.1"	""	-1.734669	-0.5601628	-4.211621	2.677083	0.0816162	0.1091481
"ENSG00000179304"	4456	"FAM156B"	"family with sequence similarity 156 member B "	0.1849858	-0.5122613	3.599772	2.675783	0.08167865	0.1092247
"ENSG00000106086"	10886	"PLEKHA8"	"pleckstrin homology domain containing A8 "	-0.02650701	-0.5843175	4.135375	2.675187	0.08175212	0.109316
"ENSG00000255326"	651	"AP001922.5"	""	0.2370102	1.701643	-2.946366	2.675057	0.08176143	0.1093216
"ENSG00000170356"	3520	"OR2A20P"	"olfactory receptor family 2 subfamily A member 20 pseudogene "	0.7830098	0.5862995	-2.297366	2.674225	0.08177427	0.1093318
"ENSG00000224687"	2356	"RASAL2-AS1"	"RASAL2 antisense RNA 1 "	0.6067302	0.4665461	-0.4651693	2.673975	0.08179646	0.1093546
"ENSG00000121058"	3030	"COIL"	"coilin "	-0.2940488	-0.2160835	4.260659	2.672381	0.08190679	0.1094952
"ENSG00000197372"	6785	"ZNF675"	"zinc finger protein 675 "	-0.2931169	-0.6005515	2.763131	2.672508	0.0819445	0.1095387
"ENSG00000269982"	3823	"AC018809.2"	"novel transcript, antisense to TMEM111"	0.2065458	-1.336785	-0.1978963	2.672035	0.0819785	0.1095772
"ENSG00000129250"	8580	"KIF1C"	"kinesin family member 1C "	-0.3792196	0.7133923	7.252374	2.671898	0.08198834	0.1095835
"ENSG00000248019"	4510	"FAM13A-AS1"	"FAM13A antisense RNA 1 "	-0.2321323	-1.201647	-0.8411933	2.67096	0.08205592	0.1096669
"ENSG00000122678"	4487	"POLM"	"DNA polymerase mu "	0.158526	0.6260174	2.864427	2.670883	0.08206141	0.1096673
"ENSG00000034713"	3034	"GABARAPL2"	"GABA type A receptor associated protein like 2 "	0.3612201	0.5391536	5.177304	2.670243	0.0821075	0.1097219
"ENSG00000235558"	423	"AC146949.1"	""	-1.303494	-0.1745372	-2.269931	2.669701	0.08214657	0.1097672
"ENSG00000163605"	5964	"PPP4R2"	"protein phosphatase 4 regulatory subunit 2 "	0.5694923	-0.2189484	6.026727	2.666454	0.08238101	0.1100735
"ENSG00000243422"	1138	"RPL23AP49"	"ribosomal protein L23a pseudogene 49 "	0.4877121	0.5698227	0.8012105	2.665676	0.08243732	0.1101418
"ENSG00000196305"	7401	"IARS"	"isoleucyl-tRNA synthetase "	0.6042643	0.3293889	7.942706	2.66543	0.08245513	0.1101587
"ENSG00000278192"	1932	"AL118505.1"	"novel transcript"	0.5782654	-1.567594	-3.877787	2.664642	0.0825122	0.110228
"ENSG00000198807"	6035	"PAX9"	"paired box 9 "	0.1051943	1.125768	-1.219932	2.66437	0.08253187	0.1102473
"ENSG00000141503"	7817	"MINK1"	"misshapen like kinase 1 "	-0.4533564	0.8062193	5.414926	2.663929	0.08256383	0.1102775
"ENSG00000161203"	4756	"AP2M1"	"adaptor related protein complex 2 subunit mu 1 "	-0.5449822	0.2682131	8.220057	2.663915	0.08256489	0.1102775
"ENSG00000157680"	15549	"DGKI"	"diacylglycerol kinase iota "	0.2589675	-0.607145	2.425986	2.663324	0.08260769	0.1103277
"ENSG00000064692"	7325	"SNCAIP"	"synuclein alpha interacting protein "	-0.7775822	-1.226746	-1.375119	2.663226	0.08261477	0.1103302
"ENSG00000100324"	4456	"TAB1"	"TGF-beta activated kinase 1 (MAP3K7) binding protein 1 "	-0.07860724	1.034346	3.750808	2.663057	0.08262704	0.1103396
"ENSG00000182923"	10385	"CEP63"	"centrosomal protein 63 "	-0.5547175	-0.078831	5.081519	2.661794	0.08271872	0.1104551
"ENSG00000254577"	183	"AC087276.1"	"novel transcript, sense overlapping TTC17"	1.049845	-1.379205	-2.698336	2.661507	0.08273957	0.1104759
"ENSG00000109220"	1318	"CHIC2"	"cysteine rich hydrophobic domain 2 "	0.516333	0.126298	2.783199	2.661148	0.08276568	0.1105038
"ENSG00000196498"	13975	"NCOR2"	"nuclear receptor corepressor 2 "	-0.4398138	1.199182	5.465297	2.659843	0.08286053	0.1106235
"ENSG00000133937"	1264	"GSC"	"goosecoid homeobox "	-0.8704831	1.316484	-1.392859	2.658105	0.08298706	0.1107792
"ENSG00000102265"	1541	"TIMP1"	"TIMP metallopeptidase inhibitor 1 "	-0.1675485	1.147477	8.553087	2.658098	0.0829876	0.1107792
"ENSG00000099953"	5176	"MMP11"	"matrix metallopeptidase 11 "	0.7883136	1.40513	-0.7622721	2.657692	0.08301722	0.1108072
"ENSG00000270933"	747	"AC010719.1"	"novel transcript"	1.232684	1.274971	-2.544146	2.657666	0.08301908	0.1108072
"ENSG00000237550"	717	"RPL9P9"	"ribosomal protein L9 pseudogene 9 "	1.010188	-0.3051389	5.822988	2.656739	0.08308668	0.1108868
"ENSG00000185624"	5303	"P4HB"	"prolyl 4-hydroxylase subunit beta "	-0.4800291	0.5948575	9.075324	2.656705	0.08308916	0.1108868
"ENSG00000047249"	5090	"ATP6V1H"	"ATPase H+ transporting V1 subunit H "	0.3950638	0.3045629	4.246833	2.656568	0.0830992	0.1108932
"ENSG00000277287"	5678	"AL109976.1"	"novel transcript"	1.022129	0.07172313	0.3634186	2.65513	0.08320421	0.1110263
"ENSG00000006715"	7801	"VPS41"	"VPS41, HOPS complex subunit "	0.3431813	-0.1906896	6.088326	2.653603	0.0832688	0.1111055
"ENSG00000069122"	6650	"ADGRF5"	"adhesion G protein-coupled receptor F5 "	1.625083	0.6960619	-1.461713	2.654158	0.08327527	0.1111072
"ENSG00000144524"	6066	"COPS7B"	"COP9 signalosome subunit 7B "	0.3026704	0.1130029	4.497601	2.652198	0.08337173	0.1112288
"ENSG00000251259"	549	"AC004069.1"	"novel transcript"	0.7943246	-0.2285664	-0.8794615	2.651964	0.08341802	0.1112836
"ENSG00000185798"	1797	"WDR53"	"WD repeat domain 53 "	-0.3758912	-0.2026881	2.870454	2.651253	0.08344093	0.1113071
"ENSG00000270015"	1894	"AC087481.3"	"novel transcript, sense intronic to FAN1"	-0.4493728	-0.8204361	0.68962	2.651356	0.08348047	0.1113529
"ENSG00000260806"	1512	"AL163051.1"	"novel transcript, antisense to PAPOLA"	1.196461	1.061032	-2.979961	2.650481	0.08354463	0.1114314
"ENSG00000133275"	3804	"CSNK1G2"	"casein kinase 1 gamma 2 "	-0.7152404	1.20942	3.533207	2.650231	0.08356298	0.1114489
"ENSG00000134247"	6352	"PTGFRN"	"prostaglandin F2 receptor inhibitor "	0.1441294	-0.5910028	6.291263	2.649586	0.08361035	0.111505
"ENSG00000138399"	4451	"FASTKD1"	"FAST kinase domains 1 "	0.4768157	-0.4018081	4.002617	2.64922	0.0836372	0.1115277
"ENSG00000268670"	684	"AC016586.1"	"novel transcript, sense intronic to ZBTB7A"	1.076729	1.451006	-3.514941	2.649211	0.08363785	0.1115277
"ENSG00000248121"	570	"SMURF2P1"	"SMAD specific E3 ubiquitin protein ligase 2 pseudogene 1 "	-0.8026114	-1.538554	-3.024633	2.648971	0.08365548	0.1115441
"ENSG00000178950"	15155	"GAK"	"cyclin G associated kinase "	-0.6421281	0.2615741	4.363886	2.648776	0.08366985	0.1115563
"ENSG00000065427"	4065	"KARS"	"lysyl-tRNA synthetase "	0.2326537	0.2174212	6.60669	2.646753	0.0837716	0.1116849
"ENSG00000165644"	1580	"COMTD1"	"catechol-O-methyltransferase domain containing 1 "	-0.9634525	2.371912	-3.185476	2.646079	0.08386834	0.1118069
"ENSG00000137547"	1191	"MRPL15"	"mitochondrial ribosomal protein L15 "	0.2289764	0.5129569	4.806699	2.645053	0.08394399	0.1119007
"ENSG00000270757"	890	"HSPE1-MOB4"	"HSPE1-MOB4 readthrough "	1.888323	0.6602039	-3.444297	2.64308	0.08408961	0.1120877
"ENSG00000158552"	3396	"ZFAND2B"	"zinc finger AN1-type containing 2B "	-0.3373665	0.7933364	2.944887	2.642057	0.08416526	0.1121815
"ENSG00000107771"	8452	"CCSER2"	"coiled-coil serine rich protein 2 "	0.2513431	0.4588658	5.951506	2.641239	0.08422575	0.1122551
"ENSG00000223478"	544	"AL441992.1"	""	0.8067278	-0.4977276	-0.1719789	2.63908	0.08438574	0.1124612
"ENSG00000217442"	475	"SYCE3"	"synaptonemal complex central element protein 3 "	0.6184528	1.827693	-4.686394	2.638812	0.08440562	0.1124806
"ENSG00000160199"	7621	"PKNOX1"	"PBX/knotted 1 homeobox 1 "	-0.2038078	-0.2549973	4.44412	2.637425	0.08446142	0.1125479
"ENSG00000117620"	18238	"SLC35A3"	"solute carrier family 35 member A3 "	-0.2098783	-0.5705374	4.646639	2.637853	0.08447677	0.1125522
"ENSG00000212371"	153	"RF00404"	""	0.1507709	-1.859575	-2.794649	2.637841	0.08447764	0.1125522
"ENSG00000164530"	2378	"PI16"	"peptidase inhibitor 16 "	-2.745211	0.5246643	2.249731	2.637801	0.0844806	0.1125522
"ENSG00000126461"	4548	"SCAF1"	"SR-related CTD associated factor 1 "	0.09124231	1.176819	4.151224	2.636671	0.08456456	0.112657
"ENSG00000116473"	5532	"RAP1A"	"RAP1A, member of RAS oncogene family "	0.3986893	0.01553317	6.088065	2.635045	0.08465539	0.1127658
"ENSG00000132716"	7587	"DCAF8"	"DDB1 and CUL4 associated factor 8 "	0.3180493	-0.003400308	5.467811	2.634796	0.0846569	0.1127658
"ENSG00000126467"	2391	"TSKS"	"testis specific serine kinase substrate "	-1.089683	0.2793714	-2.012127	2.635215	0.08467287	0.11278
"ENSG00000142046"	2796	"TMEM91"	"transmembrane protein 91 "	0.2180484	-0.7101524	1.09034	2.63411	0.08471052	0.112823
"ENSG00000272551"	813	"AC017048.3"	"novel transcript"	-0.7417357	-1.050166	-2.87363	2.63326	0.08481849	0.1129597
"ENSG00000280152"	4084	"AC009078.3"	"TEC"	1.08965	0.6378549	-2.599973	2.632666	0.0848628	0.1130116
"ENSG00000137970"	747	"RPL7P9"	"ribosomal protein L7 pseudogene 9 "	-0.0163243	-0.7912587	5.773588	2.632119	0.08490367	0.1130589
"ENSG00000139505"	5779	"MTMR6"	"myotubularin related protein 6 "	-0.2055221	-0.6383678	5.170548	2.631999	0.08491256	0.1130637
"ENSG00000080603"	13674	"SRCAP"	"Snf2 related CREBBP activator protein "	-0.6942276	0.2689705	2.177571	2.6316	0.08494235	0.1130903
"ENSG00000267769"	510	"AC011498.6"	"novel transcript, antisense to UBX6"	0.06452216	1.74962	-3.371397	2.631589	0.08494322	0.1130903
"ENSG00000250687"	1104	"AC146944.2"	"NLR family, apoptosis inhibitory protein (NAIP) pseudogene"	0.4609431	-1.176391	-2.474979	2.631024	0.08496436	0.1131113
"ENSG00000159593"	4810	"NAE1"	"NEDD8 activating enzyme E1 subunit 1 "	-0.3097387	-0.3226242	4.920314	2.630383	0.08500005	0.1131517
"ENSG00000070366"	10554	"SMG6"	"SMG6, nonsense mediated mRNA decay factor "	-0.3475637	-0.3008594	5.546141	2.630295	0.08503988	0.1131976
"ENSG00000272143"	1074	"FGF14-AS2"	"FGF14 antisense RNA 2 "	-0.1766897	1.10668	-0.930023	2.629663	0.08508713	0.1132534
"ENSG00000148848"	9860	"ADAM12"	"ADAM metallopeptidase domain 12 "	-0.4218801	-0.4280791	8.598419	2.629026	0.08513483	0.1133098
"ENSG00000159714"	3540	"ZDHHC1"	"zinc finger DHHC-type containing 1 "	0.1942716	1.608935	1.544951	2.628499	0.08517426	0.1133551
"ENSG00000100601"	2844	"ALKBH1"	"alkB homolog 1, histone H2A dioxygenase "	0.1819139	0.4200345	2.673267	2.626612	0.08526847	0.1134734
"ENSG00000237595"	1064	"AL161937.2"	"novel transcript"	0.7258807	1.439212	-3.167921	2.627057	0.08528233	0.1134847
"ENSG00000086758"	17380	"HUWE1"	"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase "	-0.48571	-0.2253456	7.906678	2.625856	0.08537252	0.1135975
"ENSG00000141736"	10321	"ERBB2"	"erb-b2 receptor tyrosine kinase 2 "	-0.1643942	0.892901	4.959842	2.625073	0.08543129	0.1136626
"ENSG00000167302"	4762	"TEPSIN"	"TEPSIN, adaptor related protein complex 4 accessory protein "	0.5232061	0.4047888	2.214656	2.625062	0.08543214	0.1136626
"ENSG00000090316"	9857	"MAEA"	"macrophage erythroblast attacher "	-0.5923737	0.5647324	4.836909	2.624983	0.08543802	0.1136633
