gene	length	gene_name	description	gene_biotype	D07G	D07G.floating	D13A	D13A.floating
ENSG00000100403	10525	ZC3H7B	zinc finger CCCH-type containing 7B 	protein_coding	7.97273516554134	14.4171375213219	9.54696731162983	7.16564318829128
ENSG00000167074	4715	TEF	TEF, PAR bZIP transcription factor 	protein_coding	4.92318076710427	16.4188840963337	7.61874379506185	8.7222871780592
ENSG00000183864	4565	TOB2	transducer of ERBB2, 2 	protein_coding	19.2025262989542	29.1008276439474	18.4687927010581	16.7321572615713
ENSG00000100410	1235	PHF5A	PHD finger protein 5A 	protein_coding	24.4034185132135	37.4272472275954	23.4332413337341	32.6889976816567
ENSG00000100412	4041	ACO2	aconitase 2 	protein_coding	29.0053171723496	146.286222703278	45.3572124719615	52.8933327505343
ENSG00000100413	6594	POLR3H	RNA polymerase III subunit H 	protein_coding	4.14311838500079	6.5605020449566	4.99070752596851	2.96541918819343
ENSG00000172346	3250	CSDC2	cold shock domain containing C2 	protein_coding	0.066949923784626	0.0603053697212144	0.0911487053076428	0.0387489636080735
ENSG00000100417	5082	PMM1	phosphomannomutase 1 	protein_coding	2.84767302306206	10.649749871041	3.9601155114015	3.73649084462814
ENSG00000100418	4972	DESI1	desumoylating isopeptidase 1 	protein_coding	9.30657491096755	16.1854483173245	9.71420910343736	11.7658958140801
ENSG00000196419	3288	XRCC6	X-ray repair cross complementing 6 	protein_coding	76.2365569922773	119.964186839039	69.0746157257806	105.357621343511
ENSG00000100138	2930	SNU13	small nuclear ribonucleoprotein 13 	protein_coding	22.6605466444075	46.9381669883729	24.972469387026	26.4440386681344
ENSG00000285531	381	Z83840.1	LLP homolog, long-term synaptic facilitation ( LLPH) pseudogene	processed_pseudogene	2.22429154679992	1.44318795155575	1.69719987411213	2.0430847946609
ENSG00000184208	5341	C22orf46	chromosome 22 open reading frame 46 	protein_coding	7.17869001081379	5.61359845745779	6.17044800586524	6.07780885581573
ENSG00000167077	5393	MEI1	meiotic double-stranded break formation protein 1 	protein_coding	0.0253062887735861	0.0116405573739185	0.0339308573087085	0.0142212105694297
ENSG00000100147	1270	CCDC134	coiled-coil domain containing 134 	protein_coding	2.37242469954117	7.96851697132341	3.829587116396	3.96314808264636
ENSG00000198911	7557	SREBF2	sterol regulatory element binding transcription factor 2 	protein_coding	10.6795060786119	23.28169989489	13.6383540519872	11.6162236534517
ENSG00000100162	1778	CENPM	centromere protein M 	protein_coding	0.125191955780601	0.136737088639554	0.152795949990726	0.071265459937039
ENSG00000100167	7153	SEPT3	septin 3 	protein_coding	0.0166128759530475	0.0200934364285978	0.0264130557053711	0.0197852887982897
ENSG00000183066	6180	WBP2NL	WBP2 N-terminal like 	protein_coding	0.0320934689632738	0.0247515488599463	0.0338661126884473	0.0158473524617602
ENSG00000198951	3706	NAGA	alpha-N-acetylgalactosaminidase 	protein_coding	3.09432362186581	3.75803551558842	3.61192926251807	2.63390709394218
ENSG00000177096	2451	PHETA2	PH domain containing endocytic trafficking adaptor 2 	protein_coding	2.67047951542375	1.65016212390824	2.04150133256688	1.25129801563053
ENSG00000183172	1731	SMDT1	single-pass membrane protein with aspartate rich tail 1 	protein_coding	1.74022337256503	8.10042929290804	3.68017947548812	4.52171133952538
ENSG00000184983	1416	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6 	protein_coding	20.6670497353599	68.0121813099951	27.9724859732152	32.508037625555
ENSG00000237037	5206	NDUFA6-DT	NDUFA6 divergent transcript 	processed_transcript	0.0539612744048219	0.114111185172294	0.071856327296981	0.0616324980287635
ENSG00000100207	7548	TCF20	transcription factor 20 	protein_coding	0.621886105991171	0.71470254448307	0.65306960816168	0.687107710348533
ENSG00000182057	1451	OGFRP1	opioid growth factor receptor pseudogene 1 	lincRNA	0.0851792700245045	0.253545344839378	0.0964909957238771	0.135985768934858
ENSG00000233903	545	Z83851.1	novel transcript	lincRNA	0.389659082690505	0.97793185595661	0.584876884326261	0.604525161038769
ENSG00000235568	5817	NFAM1	NFAT activating protein with ITAM motif 1 	protein_coding	0.0286182469046725	0.0724874036394813	0.0345823970254665	0.0273345958987843
ENSG00000189306	4082	RRP7A	ribosomal RNA processing 7 homolog A 	protein_coding	3.69962554875472	7.7258061709492	7.08823307057614	6.38824713329013
ENSG00000183569	2821	SERHL2	serine hydrolase like 2 	protein_coding	0.372379013526699	1.36059347897523	0.405331368266942	0.478958934813189
ENSG00000182841	5092	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene 	transcribed_unprocessed_pseudogene	0.473886915601201	0.42979890038868	0.605346174200508	0.335183773207514
ENSG00000202058	283	RN7SKP80	RNA, 7SK small nuclear pseudogene 80 	misc_RNA	1.27826892046033	1.22509607873843	1.18130988282192	1.83480826620429
ENSG00000100227	3650	POLDIP3	DNA polymerase delta interacting protein 3 	protein_coding	13.2566912341124	25.7916427602045	14.346771312855	14.9393003722595
ENSG00000100243	5973	CYB5R3	cytochrome b5 reductase 3 	protein_coding	36.8448604633798	129.013377462912	56.9271271271832	52.0673400388671
ENSG00000128274	3407	A4GALT	alpha 1,4-galactosyltransferase (P blood group) 	protein_coding	4.24533214375274	7.97912753165809	3.97743093762269	2.10197929589326
ENSG00000234009	891	RPL5P34	ribosomal protein L5 pseudogene 34 	processed_pseudogene	0.86593409009436	1.17616538963757	0.736741235379754	0.852020688189778
ENSG00000242247	3381	ARFGAP3	ADP ribosylation factor GTPase activating protein 3 	protein_coding	13.2432758715025	7.31560244608908	12.8754132552314	10.9723422144639
ENSG00000100266	4554	PACSIN2	protein kinase C and casein kinase substrate in neurons 2 	protein_coding	6.91823158679863	8.84634618808335	9.35689980639456	7.74493078527479
ENSG00000100271	1749	TTLL1	tubulin tyrosine ligase like 1 	protein_coding	2.63776398383668	3.26456730676634	2.63571288008793	2.56708340674541
ENSG00000100294	2388	MCAT	malonyl-CoA-acyl carrier protein transacylase 	protein_coding	1.61094063235913	5.63585530891489	2.30575094906603	2.8702742440974
ENSG00000100300	1455	TSPO	translocator protein 	protein_coding	8.43584738465836	52.1772592851271	19.5491377626284	19.330043746612
ENSG00000100304	4622	TTLL12	tubulin tyrosine ligase like 12 	protein_coding	2.55661655913891	9.21850463236929	3.9371091279315	3.55810510975107
ENSG00000159307	12135	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1 	protein_coding	0.0296080539570486	0.193075287544692	0.0119897602703772	0.00769399426434108
ENSG00000186976	8557	EFCAB6	EF-hand calcium binding domain 6 	protein_coding	0.132233829174826	0.145068867089025	0.128893633706948	0.177343469613735
ENSG00000130540	2849	SULT4A1	sulfotransferase family 4A member 1 	protein_coding	0.0420813776528325	0.0286857058305709	0.0799040774198165	0.0306960861053321
ENSG00000100344	3232	PNPLA3	patatin like phospholipase domain containing 3 	protein_coding	9.50488212407964	32.7930844675462	15.8829177805027	28.3894918182764
ENSG00000100347	6435	SAMM50	SAMM50 sorting and assembly machinery component 	protein_coding	7.31203384029301	20.3016202112874	6.6111713213013	10.687807450792
ENSG00000188677	7403	PARVB	parvin beta 	protein_coding	3.17445450247489	6.67317503799597	3.76789035637382	4.16441592513178
ENSG00000280434	14262	AL031595.3	novel transcript, sense overlapping PARVB	sense_overlapping	0.0261140201159356	0.0157435955866474	0.0255349693610149	0.0125359577700852
ENSG00000138944	6751	SHISAL1	shisa like 1 	protein_coding	0.725647826841632	0.323791338854959	0.839633805774628	0.447100977286469
ENSG00000188636	5495	RTL6	retrotransposon Gag like 6 	protein_coding	8.24414936221833	9.95369182045938	8.54883308872625	6.64313676707853
ENSG00000186654	5247	PRR5	proline rich 5 	protein_coding	0.551756095285116	2.28106005116673	0.61993903172781	0.496991117505543
ENSG00000226328	2263	NUP50-DT	NUP50 divergent transcript 	lincRNA	0.991992779646	1.54885854488371	1.9972659441092	1.91750083575901
ENSG00000093000	8318	NUP50	nucleoporin 50 	protein_coding	6.37012685858242	2.68988466427608	5.7075594953489	4.8485268285747
ENSG00000100364	10019	KIAA0930	KIAA0930 	protein_coding	4.95284325498651	10.8972550447893	6.56219456095576	5.25087364567561
ENSG00000100376	6512	FAM118A	family with sequence similarity 118 member A 	protein_coding	0.87154088209229	0.705087654221375	1.15823099789459	0.785568177015708
ENSG00000077942	7285	FBLN1	fibulin 1 	protein_coding	63.4738293553452	15.7730405258347	38.8098325457591	15.1817527621429
ENSG00000280383	23112	Z95331.1	novel transcript, sense overlapping ATXN10	sense_overlapping	0.00890599083443492	0.00233717491382527	0.0101480785131076	0.00705403648316312
ENSG00000130638	5127	ATXN10	ataxin 10 	protein_coding	12.3061458698618	13.8940533296069	11.3016935138176	15.8139794956214
ENSG00000273145	1207	BX537318.1	novel transcript	lincRNA	0.258986595383172	0.995959818749781	0.502496871770489	0.658755503986333
ENSG00000231711	4947	LINC00899	long intergenic non-protein coding RNA 899 	processed_transcript	0.664706960248588	0.401831757600298	0.523394483236446	0.325904376160992
ENSG00000182257	2817	PRR34	PRR34 long non-coding RNA 	protein_coding	0.123896759336923	0.367119810350793	0.175576589881864	0.172226583508855
ENSG00000273289	468	AL121672.3	novel transcript, antisense to C22orf26	antisense	0.287355758155168	1.23575682142049	0.464280327528517	0.494494605104439
ENSG00000241990	1093	PRR34-AS1	PRR34 antisense RNA 1 	antisense	3.4317940188082	8.42741919318729	4.28978049230728	6.32568368695416
ENSG00000197182	5728	MIRLET7BHG	MIRLET7B host gene 	lincRNA	0.669133092409312	0.825410794853507	0.972162697314265	0.341231836193037
ENSG00000235159	867	AL121672.2	novel transcript	lincRNA	0.160634119771371	0.251672567724725	0.159822776463643	0.114193885040459
ENSG00000186951	13219	PPARA	peroxisome proliferator activated receptor alpha 	protein_coding	3.39798542978052	4.71585234337202	3.31883141481977	4.12115501966402
ENSG00000280384	2045	FP325332.1	novel transcript, sense intronic to PPARA	sense_intronic	0.0760017789285871	0.0573707214448592	0.108737518520513	0.0295002190547953
ENSG00000205643	2005	CDPF1	cysteine rich DPF motif domain containing 1 	protein_coding	1.24220216574837	2.62276610667498	1.62761183317422	1.63067202947094
ENSG00000075234	3578	TTC38	tetratricopeptide repeat domain 38 	protein_coding	4.32251196248102	17.4179600873086	6.24476850183492	8.66995060856213
ENSG00000075218	4242	GTSE1	G2 and S-phase expressed 1 	protein_coding	0.282512131725493	0.0661704707152779	0.186766008105204	0.134868100680424
ENSG00000100416	9219	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase 	protein_coding	1.07609522132759	1.55369160719999	1.23881309099121	1.06885477069255
ENSG00000075275	12806	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1 	protein_coding	0.00349283410555491	0.0231282589719938	0.0224136289182985	0.0129008568676779
ENSG00000234869	2949	AL021392.1	novel transcript	antisense	0.0333724991684487	0.140364138255483	0.0858557346575688	0.102843923231815
ENSG00000075240	4885	GRAMD4	GRAM domain containing 4 	protein_coding	1.85908184244449	3.67227011527616	3.10530287401554	1.88450468791375
ENSG00000100422	4938	CERK	ceramide kinase 	protein_coding	5.43754260453	5.99967424166665	5.41091694671319	4.6487888088566
ENSG00000260708	670	AL118516.1	novel transcript, antisense to TBC1D22A	antisense	0.851224012081769	2.08454695473868	1.27293495000356	0.658037328652916
ENSG00000054611	5315	TBC1D22A	TBC1 domain family member 22A 	protein_coding	1.68704352361785	4.09209120030782	1.97438142104197	1.81805118633832
ENSG00000219438	3173	FAM19A5	family with sequence similarity 19 member A5, C-C motif chemokine like 	protein_coding	0.0897024018334155	0.034337565483874	0.317905453195685	0.135537247870531
ENSG00000100425	5850	BRD1	bromodomain containing 1 	protein_coding	1.97845941087666	1.66509361663165	2.28141582401193	1.14652529771151
ENSG00000100426	6893	ZBED4	zinc finger BED-type containing 4 	protein_coding	2.01316450360654	1.97315396298391	2.15137733741239	1.653961042778
ENSG00000182858	5350	ALG12	ALG12, alpha-1,6-mannosyltransferase 	protein_coding	1.33909518686242	4.63998671139838	2.32168286423628	1.72420072626576
ENSG00000273192	2349	AL671710.1	novel transcript, antisense to ALG12	lincRNA	0.0698026260942927	0.0532609098861806	0.0892188399421261	0.0443026358768325
ENSG00000184164	5165	CRELD2	cysteine rich with EGF like domains 2 	protein_coding	1.17596470186741	2.43922443625788	2.85528009191971	1.09950147269788
ENSG00000278869	877	BX539320.1	novel transcript	lincRNA	0.0668421619156006	0.34166522178827	0.196672455452184	0.118892154749997
ENSG00000198355	2461	PIM3	Pim-3 proto-oncogene, serine/threonine kinase 	protein_coding	2.75176821396686	10.0779126047706	7.43185591287668	6.4826135136244
ENSG00000100427	4297	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1 	protein_coding	0.00908400407539606	0.0982126845954396	0.0231558617597399	0.0164739999218809
ENSG00000073146	6872	MOV10L1	Mov10 like RISC complex RNA helicase 1 	protein_coding	0.0385436827126296	0.018351195495328	0.0433123839627734	0.0245097962376895
ENSG00000073150	3102	PANX2	pannexin 2 	protein_coding	0.048518312131503	0.0931725701904425	0.099275091410196	0.0370565053604208
ENSG00000170638	3153	TRABD	TraB domain containing 	protein_coding	0.757019598390758	2.53897344013415	1.31732605814632	0.821838875810212
ENSG00000073169	2363	SELENOO	selenoprotein O 	protein_coding	1.1880000932528	3.55580642744477	1.84588765389955	1.11626849536908
ENSG00000128159	7689	TUBGCP6	tubulin gamma complex associated protein 6 	protein_coding	1.33115121106768	1.54617210756587	1.57532406614485	0.590789401945934
ENSG00000100429	4951	HDAC10	histone deacetylase 10 	protein_coding	0.154736482688258	0.0145738790443925	0.182619550070085	0.0120985566932803
ENSG00000188130	9424	MAPK12	mitogen-activated protein kinase 12 	protein_coding	0.312708486464662	0.739190366705036	0.743598482615208	0.386727498405903
ENSG00000185386	2688	MAPK11	mitogen-activated protein kinase 11 	protein_coding	2.83842187845391	9.82030247887084	5.65064102346253	3.919354408322
ENSG00000196576	7257	PLXNB2	plexin B2 	protein_coding	7.15147487491061	14.0881507863589	8.27921949319983	3.97143652270502
ENSG00000205593	5935	DENND6B	DENN domain containing 6B 	protein_coding	0.246100421887385	0.277158883867375	0.29239532242487	0.127260955596184
ENSG00000100239	5349	PPP6R2	protein phosphatase 6 regulatory subunit 2 	protein_coding	3.38475059410829	7.62071050671895	5.06718752931918	4.51009545708716
ENSG00000100241	9441	SBF1	SET binding factor 1 	protein_coding	2.59037226314869	7.82426697393526	5.03021758230363	2.40890955201873
ENSG00000128165	4276	ADM2	adrenomedullin 2 	protein_coding	1.82840506650044	0.775364084495309	4.14424179176881	1.1181094269267
ENSG00000100258	3054	LMF2	lipase maturation factor 2 	protein_coding	2.95370627223891	8.00340917520427	4.93858671211312	2.35978243007628
ENSG00000025770	3159	NCAPH2	non-SMC condensin II complex subunit H2 	protein_coding	1.66026483401643	4.47203739415138	2.44419246794033	1.61653325795101
ENSG00000130489	1022	SCO2	SCO2, cytochrome c oxidase assembly protein 	protein_coding	0.0193444514855484	0.554769050862678	0.121850706188982	0.0589634598188113
ENSG00000272821	855	U62317.2	novel transcript, antisense to SCO2	antisense	0.230757778713936	0.936237580534753	0.351865249457028	0.185738350120226
ENSG00000025708	3320	TYMP	thymidine phosphorylase 	protein_coding	0.939965862249788	1.74616893022987	1.5402292334561	0.921883782679648
ENSG00000177989	2301	ODF3B	outer dense fiber of sperm tails 3B 	protein_coding	0.0712700992633384	0.188983683758304	0.135053636650364	0.0451577754481348
ENSG00000130487	5133	KLHDC7B	kelch domain containing 7B 	protein_coding	0.0701672816404055	0.0259909398436818	0.927500918541128	0.177773077177641
ENSG00000217442	475	SYCE3	synaptonemal complex central element protein 3 	protein_coding	0.0827162170897811	0.731710990175213	0.156862569624249	0.357124377127092
ENSG00000100288	3021	CHKB	choline kinase beta 	protein_coding	0.244298248361892	0.0831525932566904	0.290736058195675	0.0343470627589728
ENSG00000205559	1169	CHKB-DT	CHKB divergent transcript 	antisense	0.20152919592956	0.223156737215584	0.141316468959288	0.191904012061574
ENSG00000008735	5901	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2 	protein_coding	0.137170603072094	1.14140228272249	0.722933440722821	0.59269580517857
ENSG00000100299	2932	ARSA	arylsulfatase A 	protein_coding	4.75971445888258	15.0364425331834	7.5845715546709	4.37435263350457
ENSG00000251322	7455	SHANK3	SH3 and multiple ankyrin repeat domains 3 	protein_coding	0.384518799827678	1.80231411234277	0.665902627942988	0.431314211263406
ENSG00000184319	4250	RPL23AP82	ribosomal protein L23a pseudogene 82 	transcribed_unprocessed_pseudogene	5.16267868492705	6.31175224853302	5.32961146229307	5.93169300568674
ENSG00000079974	5870	RABL2B	RAB, member of RAS oncogene family like 2B 	protein_coding	2.94184778354144	3.86521931917864	3.15544473076	3.00877818847419
ENSG00000277117	3357	FP565260.3	Homo sapiens ICOS ligand (LOC102723996), mRNA. 	protein_coding	0.120045363967113	0.234595725869292	0.109430643020583	0.093082687670843
ENSG00000280071	3106	GATD3B	glutamine amidotransferase like class 1 domain containing 3B 	protein_coding	0.415665409804004	1.11816812957955	0.831738496369012	0.57710782758771
ENSG00000275464	7665	FP565260.1	periodic tryptophan protein 2 homolog 	protein_coding	0.778588049692115	1.66915645090056	0.95944036029106	0.976838471058521
ENSG00000280433	5411	FP565260.6		protein_coding	1.94624106235231	1.42934179081584	2.2349183179529	1.61334855809616
ENSG00000274333	8756	CU633967.1	uncharacterized LOC102724219 	lincRNA	0.471339565412593	0.392107903992886	0.283090850801636	0.338179428977204
ENSG00000279186	2456	FP236315.2	TEC	TEC	0.134963003675444	0.114618976582157	0.138524305398652	0.140303361109879
ENSG00000279064	457	FP236315.1	novel transcript	lincRNA	0.396792265199813	0.784412987307284	0.465991491039968	0.409062604728586
ENSG00000274559	460	CU639417.1	histone H2B type F-S-like 	protein_coding	0.193855116936489	0.871646974414702	0.265242124925366	0.429498014812666
ENSG00000275993	4806	SIK1B	salt inducible kinase 1B (putative) 	protein_coding	0.245961303879024	0.160239245018151	0.258312173000821	0.12122815312269
ENSG00000275496	2878	CU633906.1	uncharacterized LOC102724701 	lincRNA	1.55960791087566	1.301570554189	0.97029157649341	1.25640300204062
ENSG00000278903	3405	CU633906.2		lincRNA	0.563239420870071	0.912197715723155	0.416978690256321	0.603688880783463
ENSG00000274276	4004	CBSL	cystathionine-beta-synthase like 	protein_coding	2.3814808396799	2.32935931186689	4.5760819031575	2.09462085202771
ENSG00000275895	11119	U2AF1L5	U2 small nuclear RNA auxiliary factor 1 like 5 	protein_coding	3.6077164921414	3.79070094669945	3.59558392652101	3.01796077720629
ENSG00000280145	7492	CU638689.4		lincRNA	0.0397312500872865	0.048002256877429	0.0279467716290416	0.0147765044817033
ENSG00000280164	1032	CU638689.5	novel transcript	lincRNA	0.119578368950291	0.129076209062734	1.03696966785681	2.31404115471064
ENSG00000280018	1788	CU634019.6		lincRNA	0.345581805332822	0.221695625768432	0.203107508390888	0.185231448298343
ENSG00000277067	3058	CU634019.1	uncharacterized LOC102724843 	lincRNA	1.06546331135562	0.835410979242582	0.621714416290048	0.796360415604213
ENSG00000279303	2456	CU634019.3	TEC	TEC	0.132146978770859	0.115325163817253	0.138524305398652	0.138155219913753
ENSG00000276077	3387	CU633904.1	uncharacterized LOC102724951 	lincRNA	0.92925979498613	0.726056763577735	0.552607051522076	0.692471327523708
ENSG00000277991	7778	FP236241.1	uncharacterized LOC102723360 	lincRNA	0.385097122346211	0.281620937563812	0.20088363934633	0.210806281613317
ENSG00000273590	4324	SMIM11B	small integral membrane protein 11B 	protein_coding	1.67875109239754	2.04519601113509	1.47990640218365	1.77183169611592
ENSG00000278961	2469	SMIM34B	small integral membrane protein 34B 	protein_coding	0.0600529927280734	0.0660463185659382	0.117066839627181	0.0838790498880076
ENSG00000276289	3649	KCNE1B	potassium voltage-gated channel subfamily E regulatory subunit 1B 	protein_coding	0.0542201551255211	0.264690189901682	0.101653006883325	0.143761160756697
ENSG00000279967	2456	FP671120.2	TEC	TEC	0.131509684876981	0.114618976582157	0.138524305398652	0.134824479520777
ENSG00000278996	2498	FP671120.1	novel transcript	lincRNA	0.485394019937129	0.429787527977662	0.293306133673347	0.19546933098411
ENSG00000280800	923	FP671120.3	novel transcript, similar to YY1 associated myogenesis RNA 1 YAM1	lincRNA	0.139018009250033	0.812793954883421	0.190229696078658	0.330546083160392
ENSG00000278233	153	RNA5-8SN2	RNA, 5.8S ribosomal N2 	rRNA	709.352480012577	2415.55870945422	790.353026140261	972.488645615347
ENSG00000281383	923	FP671120.4	novel transcript, similar to YY1 associated myogenesis RNA 1 YAM1	lincRNA	0.102062661413256	0.527774709090716	0.137354759430989	0.234774142869531
ENSG00000277739	153	RF00002		rRNA	13.8332998374473	53.9007372068648	15.0567196662019	17.0718695408119
ENSG00000280441	2498	FP236383.1	novel transcript	lincRNA	0.56825899706418	0.521372869945632	0.325095832491202	0.224761766997324
ENSG00000280614	923	FP236383.2	novel transcript, similar to YY1 associated myogenesis RNA 1 YAM1	lincRNA	6.76598924152708	30.2277756837332	9.50216082169136	19.5618174093287
ENSG00000275215	153	RNA5-8SN3	RNA, 5.8S ribosomal N3 	rRNA	764.931585857667	3492.95814816676	849.466288784375	1348.4280611786
ENSG00000281181	923	FP236383.3	novel transcript, similar to YY1 associated myogenesis RNA 1 YAM1	lincRNA	8.34665320797413	37.9496999515595	9.69462860557006	20.529028079639
ENSG00000278189	153	RNA5-8SN1	RNA, 5.8S ribosomal N1 	rRNA	14.7075979983629	71.6389349338136	16.8220490635547	17.8844056389624
ENSG00000188681	2309	TEKT4P2	tektin 4 pseudogene 2 	transcribed_unprocessed_pseudogene	2.27051273880663	5.37252375002436	1.26355824428207	1.20503055240568
ENSG00000278932	1880	CR381653.1		lincRNA	0.607561132002036	1.31656530268178	0.255255088479322	0.265559981702659
ENSG00000279718	759	SNX18P12	sorting nexin 18 pseudogene 12 	processed_pseudogene	0.333115451734237	0.218811680818016	0.255793483886869	0.234354965009606
ENSG00000270533	1856	CR382285.1	ribosomal protein L7a (RPL7A) pseudogene	transcribed_processed_pseudogene	0.0347744189099788	0.0587687946633635	0.083738367093508	0.107965966265882
ENSG00000275945	806	EIF3FP1	eukaryotic translation initiation factor 3 subunit F pseudogene 1 	processed_pseudogene	0.209740917336939	0.301290134426855	0.101820466715314	0.120613704524081
ENSG00000185390	296	FGF7P2	fibroblast growth factor 7 pseudogene 2 	unprocessed_pseudogene	0.887776620331673	0.0759881385586359	0.57461255197265	0.355937013602611
ENSG00000224905	1770	AP001347.1	novel transcript, antisense to LIPI	antisense	0.325320530913685	0.454053348248492	0.378446623440942	0.44492935881376
ENSG00000155304	4194	HSPA13	heat shock protein family A (Hsp70) member 13 	protein_coding	14.8993619665913	3.16194920415378	18.0649642415753	14.7597684958333
ENSG00000235609	5929	AF127577.4	novel transcript	lincRNA	1.03295840190719	0.784007983218408	0.975920710505759	1.53323436309748
ENSG00000281903	3635	LINC02246	long intergenic non-protein coding RNA 2246 	lincRNA	0.0606042045009333	0.0491629046993133	0.0536889229481837	0.0859097179747236
ENSG00000180530	8497	NRIP1	nuclear receptor interacting protein 1 	protein_coding	6.26493987269172	4.03128125896658	6.7064494876489	7.8703758694043
ENSG00000229425	8941	AJ009632.2		lincRNA	0.0400744519360152	0.0319169633957266	0.0978202921861188	0.110519373908098
ENSG00000155313	7823	USP25	ubiquitin specific peptidase 25 	protein_coding	6.69247731559458	3.57599371959338	6.85519404240741	7.50039040821515
ENSG00000215386	11353	MIR99AHG	mir-99a-let-7c cluster host gene 	lincRNA	0.571882228151263	0.663936248716615	0.599298088342336	1.05431423658517
ENSG00000154639	6682	CXADR	CXADR, Ig-like cell adhesion molecule 	protein_coding	0.0151645848406625	0.020846138479481	0.112759240003002	0.136620228811327
ENSG00000154640	2306	BTG3	BTG anti-proliferation factor 3 	protein_coding	4.41904172708563	4.2060946516478	4.3194594756325	5.43159030363906
ENSG00000154642	6235	C21orf91	chromosome 21 open reading frame 91 	protein_coding	1.84650975375806	0.673400202163299	1.50446133007736	1.68871492694297
ENSG00000198618	498	PPIAP22	peptidylprolyl isomerase A pseudogene 22 	processed_pseudogene	47.9554300912809	105.396398786052	53.3091692387951	87.9071902033386
ENSG00000154654	8380	NCAM2	neural cell adhesion molecule 2 	protein_coding	0.479925578258738	0.112815729754764	0.295193693425509	0.311072149570154
ENSG00000237484	4970	LINC01684	long intergenic non-protein coding RNA 1684 	lincRNA	0.0789725169855793	0.0433080225641088	0.0666612058949654	0.0484265308162952
ENSG00000213885	611	RPL13AP7	ribosomal protein L13a pseudogene 7 	processed_pseudogene	2.14559355347145	5.63345174725512	2.37215021811947	3.35861853865198
ENSG00000234883	1600	MIR155HG	MIR155 host gene 	lincRNA	0.198605486785705	0.0684348977941583	0.0565827686514926	0.0512597195876227
ENSG00000154719	1199	MRPL39	mitochondrial ribosomal protein L39 	protein_coding	13.3117835249484	21.4278661637959	15.0126928800699	22.8580109868447
ENSG00000154721	5933	JAM2	junctional adhesion molecule 2 	protein_coding	0.453509588799382	0.0441695007398091	1.87346873796488	1.04301781629623
ENSG00000154723	2043	ATP5PF	ATP synthase peripheral stalk subunit F6 	protein_coding	56.5661273401904	127.644171174405	72.5836512492112	139.644491044791
ENSG00000154727	5429	GABPA	GA binding protein transcription factor subunit alpha 	protein_coding	7.93630555899835	3.34687221035784	6.07380875194258	7.26948717258785
ENSG00000142192	6316	APP	amyloid beta precursor protein 	protein_coding	81.1018721666124	57.5103469626055	68.7042125710473	46.6926655422724
ENSG00000197934	3713	CYYR1-AS1	cysteine and tyrosine rich 1 antisense RNA 1 	antisense	0.0750604976897312	0.0145682138080532	0.0304854678144668	0.0205372212446832
ENSG00000154734	7063	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1 	protein_coding	39.5083493103699	6.82660077730515	24.7703695627271	13.5138133889052
ENSG00000154736	9056	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5 	protein_coding	6.89586165965436	1.00819459702204	4.81766638416794	2.99054307371892
ENSG00000232079	4053	LINC01697	long intergenic non-protein coding RNA 1697 	processed_transcript	0.0851450419874793	0.276904344333103	0.14819534267733	0.268536849739296
ENSG00000232855	6532	AF165147.1	novel transcript	lincRNA	1.33194854204783	0.104815890339343	0.47531636842115	0.385110227134507
ENSG00000156239	4865	N6AMT1	N-6 adenine-specific DNA methyltransferase 1 	protein_coding	1.41931013508916	1.5342922353198	1.62180649510223	2.38148963778405
ENSG00000198862	8876	LTN1	listerin E3 ubiquitin protein ligase 1 	protein_coding	4.07817485009072	1.86756112579309	3.03824169957385	4.29077015977405
ENSG00000176054	421	RPL23P2	ribosomal protein L23 pseudogene 2 	processed_pseudogene	0.573877908802661	0.916817017550708	0.826387701686753	0.89825995242122
ENSG00000156253	3395	RWDD2B	RWD domain containing 2B 	protein_coding	11.863884736336	17.2572527885149	10.3944652064744	16.4899355808304
ENSG00000156256	5694	USP16	ubiquitin specific peptidase 16 	protein_coding	9.882597632308	4.6898478989058	9.39283040541685	10.2475918404277
ENSG00000156261	3341	CCT8	chaperonin containing TCP1 subunit 8 	protein_coding	37.114600074544	40.7531524890596	34.0188966044593	46.3172654014862
ENSG00000231125	794	AF129075.1	novel transcript, sense intronic to CCT8	sense_intronic	0.478554616550486	0.0905586629041728	0.321780568403992	0.109422020280638
ENSG00000156265	4497	MAP3K7CL	MAP3K7 C-terminal like 	protein_coding	1.22921647805862	0.436291492838408	1.08233295286144	0.837197162801909
ENSG00000156273	7717	BACH1	BTB domain and CNC homolog 1 	protein_coding	6.08872785747866	1.23511482000687	4.08306386049293	2.83246723266718
ENSG00000248476	821	BACH1-IT1	BACH1 intronic transcript 1 	sense_intronic	0.506425486402493	0.143353240896327	0.539779649572956	0.39301225946842
ENSG00000156299	9216	TIAM1	T cell lymphoma invasion and metastasis 1 	protein_coding	0.946903153714059	0.636080335734819	0.50373815943531	0.329225704239795
